Date,Open,High,Low,Close,Adj Close,Volume
2020-01-10,14.194000,14.194000,14.070000,14.100000,14.100000,8297010
2020-01-13,14.100000,14.124000,13.962000,14.040000,14.040000,7512751
2020-01-14,13.990000,14.038000,13.842000,13.874000,13.874000,12823364
2020-01-15,13.900000,13.900000,13.726000,13.798000,13.798000,11063165
2020-01-16,13.798000,13.928000,13.786000,13.888000,13.888000,8419328
2020-01-17,13.930000,13.960000,13.864000,13.916000,13.916000,7832353
2020-01-20,13.890000,13.980000,13.856000,13.882000,13.882000,5434218
2020-01-21,13.814000,13.820000,13.620000,13.714000,13.714000,13296282
2020-01-22,13.750000,13.758000,13.502000,13.558000,13.558000,13887915
2020-01-23,13.500000,13.580000,13.350000,13.458000,13.458000,14382747
2020-01-24,13.464000,13.618000,13.458000,13.470000,13.470000,11426886
2020-01-27,13.350000,13.414000,13.120000,13.196000,13.196000,20127256
2020-01-28,13.250000,13.440000,13.110000,13.398000,13.398000,14408505
2020-01-29,13.430000,13.438000,13.264000,13.288000,13.288000,13966157
2020-01-30,13.136000,13.180000,12.890000,12.926000,12.926000,30479038
2020-01-31,13.000000,13.016000,12.630000,12.658000,12.658000,24878394
2020-02-03,12.688000,12.700000,12.524000,12.610000,12.610000,14763425
2020-02-04,12.690000,12.900000,12.656000,12.788000,12.788000,18558091
2020-02-05,12.790000,13.100000,12.712000,13.028000,13.028000,19666337
2020-02-06,13.142000,13.176000,12.944000,12.970000,12.970000,15527378
2020-02-07,12.970000,12.996000,12.842000,12.906000,12.906000,12925694
2020-02-10,12.870000,12.892000,12.774000,12.780000,12.780000,14294704
2020-02-11,12.850000,13.010000,12.786000,12.926000,12.926000,13082879
2020-02-12,12.990000,13.120000,12.962000,13.100000,13.100000,15363708
2020-02-13,13.070000,13.152000,12.838000,12.988000,12.988000,14426001
2020-02-14,13.010000,13.058000,12.892000,12.892000,12.892000,10809404
2020-02-17,12.932000,13.050000,12.920000,13.028000,13.028000,9752930
2020-02-18,12.906000,13.010000,12.854000,12.910000,12.910000,14076828
2020-02-19,12.990000,13.004000,12.866000,12.938000,12.938000,13747870
2020-02-20,12.972000,12.994000,12.860000,12.900000,12.900000,12321792
2020-02-21,12.836000,12.876000,12.664000,12.764000,12.764000,20198517
2020-02-24,12.382000,12.400000,12.002000,12.168000,12.168000,39039271
2020-02-25,12.268000,12.268000,11.976000,11.976000,11.976000,23808143
2020-02-26,11.928000,12.110000,11.852000,12.064000,12.064000,25088127
2020-02-27,11.894000,11.936000,11.540000,11.758000,11.758000,31366113
2020-02-28,11.460000,11.504000,11.052000,11.158000,11.158000,48764328
2020-03-02,11.370000,11.394000,10.904000,11.118000,11.118000,34406229
2020-03-03,11.358000,11.412000,11.034000,11.120000,11.120000,28827682
2020-03-04,11.118000,11.340000,11.006000,11.152000,11.152000,22591200
2020-03-05,11.170000,11.170000,10.942000,10.968000,10.968000,20318242
2020-03-06,10.796000,10.800000,10.190000,10.234000,10.234000,36615660
2020-03-09,8.300000,8.799000,8.020000,8.100000,8.100000,96242856
2020-03-10,8.300000,9.034000,8.001000,8.165000,8.165000,64975229
2020-03-11,8.350000,8.526000,8.012000,8.050000,8.050000,46107925
2020-03-12,7.779000,7.876000,6.592000,6.592000,6.592000,72268624
2020-03-13,6.918000,7.700000,6.696000,6.911000,6.911000,64165438
2020-03-16,6.743000,6.777000,6.260000,6.492000,6.492000,55907331
2020-03-17,6.752000,7.120000,6.402000,6.866000,6.866000,48831140
2020-03-18,6.748000,7.078000,6.670000,6.694000,6.694000,38847559
2020-03-19,6.750000,6.990000,6.700000,6.965000,6.965000,46721183
2020-03-20,7.100000,7.300000,6.924000,7.293000,7.293000,57808116
2020-03-23,6.992000,7.360000,6.927000,7.287000,7.287000,37050710
2020-03-24,7.600000,8.375000,7.539000,8.375000,8.375000,47133635
2020-03-25,8.500000,8.989000,8.262000,8.723000,8.723000,50061032
2020-03-26,8.516000,8.736000,8.410000,8.711000,8.711000,27183619
2020-03-27,8.602000,8.674000,8.120000,8.217000,8.217000,27648236
2020-03-30,8.227000,8.593000,7.900000,8.593000,8.593000,24877317
2020-03-31,8.750000,9.220000,8.702000,9.220000,9.220000,41193788
2020-04-01,9.000000,9.498000,8.982000,9.200000,9.200000,37482069
2020-04-02,9.500000,10.108000,9.500000,9.838000,9.838000,45989573
2020-04-03,9.800000,9.835000,9.272000,9.325000,9.325000,25712232
2020-04-06,9.600000,9.680000,9.203000,9.315000,9.315000,22904862
2020-04-07,9.600000,9.696000,9.279000,9.428000,9.428000,22303958
2020-04-08,9.197000,9.373000,9.180000,9.295000,9.295000,15443199
2020-04-09,9.445000,9.499000,9.255000,9.308000,9.308000,22767364
2020-04-14,9.570000,9.580000,9.012000,9.167000,9.167000,20078922
2020-04-15,9.072000,9.100000,8.567000,8.582000,8.582000,27660059
2020-04-16,8.694000,8.777000,8.362000,8.454000,8.454000,19343250
2020-04-17,8.571000,8.719000,8.510000,8.587000,8.587000,18845039
2020-04-20,8.557000,8.575000,8.205000,8.434000,8.434000,18902300
2020-04-21,8.217000,8.234000,7.910000,7.960000,7.960000,32421407
2020-04-22,7.995000,8.388000,7.900000,8.348000,8.348000,22692728
2020-04-23,8.459000,8.669000,8.404000,8.472000,8.472000,19700760
2020-04-24,8.250000,8.569000,8.192000,8.250000,8.250000,18194010
2020-04-27,8.385000,8.417000,8.225000,8.404000,8.404000,14169520
2020-04-28,8.351000,8.750000,8.315000,8.684000,8.684000,20026941
2020-04-29,8.760000,8.984000,8.719000,8.957000,8.957000,20941173
2020-04-30,9.003000,9.124000,8.634000,8.714000,8.714000,24875896
2020-05-04,8.452000,8.520000,8.211000,8.211000,8.211000,21694943
2020-05-05,8.500000,8.760000,8.426000,8.687000,8.687000,18886649
2020-05-06,8.670000,8.701000,8.393000,8.423000,8.423000,13901402
2020-05-07,8.455000,8.638000,8.423000,8.556000,8.556000,12673839
2020-05-08,8.620000,8.678000,8.525000,8.631000,8.631000,7473733
2020-05-11,8.710000,8.721000,8.535000,8.631000,8.631000,10281465
2020-05-12,8.592000,8.835000,8.592000,8.714000,8.714000,11944391
2020-05-13,8.670000,8.703000,8.484000,8.525000,8.525000,15500343
2020-05-14,8.451000,8.608000,8.311000,8.514000,8.514000,21118641
2020-05-15,8.666000,8.706000,8.454000,8.520000,8.520000,17786611
2020-05-18,8.358000,8.727000,8.343000,8.657000,8.657000,21938046
